PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP_REG,MIN_REG,FGA_REG,FGM_REG,FG_PCT_REG,FG3A_REG,FG3M_REG,FG3_PCT_REG,FTA_REG,FTM_REG,FT_PCT_REG,PTS_REG,AST_REG,TOV_REG,REB_REG,OREB_REG,DREB_REG,PLUS_MINUS_REG,TS_PCT_REG,EFG_PCT_REG,GP_CLU,MIN_CLU,FGA_CLU,FGM_CLU,FG_PCT_CLU,FG3A_CLU,FG3M_CLU,FG3_PCT_CLU,FTA_CLU,FTM_CLU,FT_PCT_CLU,PTS_CLU,AST_CLU,TOV_CLU,REB_CLU,OREB_CLU,DREB_CLU,PLUS_MINUS_CLU,TS_PCT_CLU,EFG_PCT_CLU,GP_PO,MIN_PO,FGA_PO,FGM_PO,FG_PCT_PO,FG3A_PO,FG3M_PO,FG3_PCT_PO,FTA_PO,FTM_PO,FT_PCT_PO,PTS_PO,AST_PO,TOV_PO,REB_PO,OREB_PO,DREB_PO,PLUS_MINUS_PO,TS_PCT_PO,EFG_PCT_PO,CLUTCH_SCORE,CLUTCH_SCORE_STD,SEASON
2544,LeBron James,1610612747,LAL,55.0,35.5,22.2,11.1,0.5,6.9,2.2,0.321,5.9,4.6,0.768,28.9,6.8,3.2,8.3,1.2,7.1,3.9,0.5827552831101791,0.5495495495495495,29.0,4.5,3.1,1.4,0.461,1.2,0.3,0.265,1.0,0.8,0.793,3.9,0.8,0.2,0.8,0.1,0.6,-0.2,0.5508474576271186,0.49999999999999994,16.0,38.7,18.4,9.2,0.498,6.6,1.8,0.264,5.8,4.4,0.761,24.5,6.5,2.5,9.9,1.6,8.3,0.8,0.5846697212676595,0.5489130434782609,0.5870405243245674,-0.8968958665382605,2022-23
2617,Udonis Haslem,1610612748,MIA,7.0,10.3,4.1,1.4,0.345,1.3,0.4,0.333,0.7,0.6,0.8,3.9,0.0,0.1,1.6,0.6,1.0,-3.6,0.442377495462795,0.3902439024390244,,,,,,,,,,,,,,,,,,,,,2.0,1.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-2.5,0.0,0.0,0.11059437386569874,-9.34486152027406,2022-23
2738,Andre Iguodala,1610612744,GSW,8.0,14.1,1.9,0.9,0.467,1.1,0.1,0.111,0.4,0.3,0.667,2.1,2.4,1.1,2.1,0.4,1.8,4.4,0.5057803468208093,0.5000000000000001,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,0.16859344894026976,-8.316467873465239,2022-23
101108,Chris Paul,1610612756,PHX,59.0,32.0,11.3,5.0,0.44,4.4,1.7,0.375,2.7,2.3,0.831,13.9,8.9,1.9,4.3,0.5,3.8,1.4,0.5565342729019859,0.5176991150442477,25.0,3.9,1.5,0.6,0.421,0.6,0.2,0.357,0.7,0.4,0.647,1.9,0.8,0.1,0.5,0.1,0.4,-0.8,0.5254424778761062,0.4666666666666666,7.0,35.8,13.0,5.4,0.418,4.0,1.3,0.321,0.6,0.3,0.5,12.4,7.4,1.0,5.0,0.7,4.3,5.6,0.46743063932448736,0.46538461538461545,0.5148928607199545,-2.1761610752969816,2022-23
200752,Rudy Gay,1610612762,UTA,56.0,14.6,5.1,1.9,0.38,2.3,0.6,0.254,0.9,0.8,0.857,5.2,1.0,0.7,2.9,0.6,2.3,1.0,0.4730713245997089,0.4313725490196078,3.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.16357279447325937,-8.405490140631695,2022-23
200768,Kyle Lowry,1610612748,MIA,55.0,31.2,8.8,3.6,0.404,5.6,1.9,0.345,2.5,2.1,0.859,11.2,5.1,1.9,4.1,0.8,3.3,1.0,0.5656565656565656,0.5170454545454545,32.0,3.9,1.1,0.5,0.471,0.5,0.2,0.333,0.2,0.2,1.0,1.3,0.5,0.2,0.4,0.1,0.3,0.4,0.547138047138047,0.5454545454545454,23.0,26.1,7.6,3.2,0.425,3.8,1.4,0.375,1.4,1.3,0.939,9.2,4.4,1.7,3.5,0.5,3.0,0.7,0.5598831548198637,0.5131578947368421,0.5690970207306213,-1.2150558557067068,2022-23
200782,P.J. Tucker,1610612755,PHI,75.0,25.6,3.0,1.3,0.427,1.9,0.7,0.393,0.3,0.3,0.826,3.5,0.8,0.6,3.9,1.3,2.7,1.8,0.5587484035759898,0.5499999999999999,28.0,3.4,0.3,0.2,0.556,0.3,0.1,0.571,0.2,0.1,0.6,0.6,0.1,0.1,0.7,0.1,0.5,0.5,0.7731958762886597,0.8333333333333334,11.0,26.7,4.6,1.7,0.373,3.6,1.3,0.35,0.3,0.2,0.667,4.9,1.5,0.5,4.5,1.6,2.9,-0.9,0.5177514792899409,0.5108695652173914,0.6197324323338554,-0.3172288553732745,2022-23
201142,Kevin Durant,1610612756,PHX,47.0,35.6,18.3,10.3,0.56,4.9,2.0,0.404,7.1,6.5,0.919,29.1,5.0,3.3,6.7,0.4,6.3,5.5,0.6791448842419717,0.6174863387978142,21.0,3.3,2.0,0.9,0.463,0.8,0.3,0.438,1.0,0.8,0.8,2.9,0.3,0.2,0.5,0.0,0.5,2.8,0.5942622950819673,0.525,11.0,42.3,20.4,9.7,0.478,4.6,1.5,0.333,8.7,8.0,0.917,29.0,5.5,3.5,8.7,0.6,8.1,-0.5,0.5984810962522702,0.5122549019607843,0.6214477556084895,-0.2868141021105899,2022-23
201143,Al Horford,1610612738,BOS,63.0,30.5,7.6,3.6,0.476,5.2,2.3,0.446,0.3,0.2,0.714,9.8,3.0,0.6,6.2,1.2,5.0,4.9,0.6337299534402484,0.625,27.0,4.3,0.9,0.3,0.32,0.9,0.3,0.348,0.0,0.0,0.0,0.9,0.2,0.0,0.6,0.1,0.4,0.6,0.5,0.49999999999999994,20.0,30.8,6.6,2.6,0.386,4.7,1.4,0.298,0.2,0.2,0.75,6.7,3.0,0.6,7.2,1.5,5.7,3.0,0.5008971291866029,0.5,0.5345789954282758,-1.827102131887445,2022-23
201144,Mike Conley,1610612750,MIN,67.0,30.3,9.1,3.9,0.428,5.2,2.0,0.385,2.5,2.1,0.834,11.9,6.7,1.5,2.7,0.5,2.2,0.9,0.5833333333333334,0.5384615384615385,44.0,3.9,0.8,0.3,0.343,0.5,0.2,0.35,0.8,0.6,0.8,1.3,0.6,0.1,0.5,0.2,0.3,0.5,0.564236111111111,0.5,5.0,36.6,8.4,4.0,0.476,4.4,2.0,0.455,2.2,2.0,0.909,12.0,6.4,1.4,2.6,0.4,2.2,-3.4,0.6404782237403928,0.5952380952380952,0.6143312465863651,-0.412998401711933,2022-23
201145,Jeff Green,1610612743,DEN,56.0,19.5,5.9,2.9,0.488,1.9,0.5,0.288,2.1,1.6,0.744,7.8,1.2,0.8,2.6,0.7,1.9,-3.4,0.5715123094958967,0.5338983050847457,6.0,1.1,0.5,0.2,0.333,0.3,0.0,0.0,0.3,0.3,1.0,0.7,0.0,0.2,0.2,0.0,0.2,-2.0,0.5537974683544303,0.4,20.0,17.2,3.1,1.4,0.452,1.4,0.5,0.321,1.0,0.9,0.895,4.1,0.7,0.5,1.6,0.3,1.3,-0.6,0.57909604519774,0.532258064516129,0.5778738065694131,-1.059432843022277,2022-23
201152,Thaddeus Young,1610612761,TOR,54.0,14.7,3.7,2.0,0.545,0.6,0.1,0.176,0.5,0.3,0.692,4.4,1.4,0.8,3.1,1.3,1.8,-1.7,0.5612244897959183,0.554054054054054,13.0,3.2,0.5,0.3,0.667,0.1,0.0,0.0,0.2,0.2,1.0,0.8,0.2,0.1,0.8,0.5,0.4,1.7,0.6802721088435375,0.6,,,,,,,,,,,,,,,,,,,,,0.6541030826708589,0.2922042846865587,2022-23
201565,Derrick Rose,1610612752,NYK,27.0,12.5,5.9,2.3,0.384,2.3,0.7,0.302,0.4,0.4,0.917,5.6,1.7,0.8,1.5,0.3,1.2,-1.1,0.46082949308755755,0.4491525423728813,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,1.0,2.5,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.07680491551459293,-9.943989424515824,2022-23
201566,Russell Westbrook,1610612746,LAC,73.0,29.1,13.6,5.9,0.436,3.9,1.2,0.311,4.3,2.8,0.656,15.9,7.5,3.5,5.8,1.2,4.6,-0.3,0.5131680867544539,0.47794117647058826,32.0,3.9,1.8,0.7,0.386,0.4,0.1,0.333,0.8,0.4,0.583,1.9,0.7,0.2,0.8,0.3,0.5,-0.2,0.441449814126394,0.41666666666666663,5.0,38.5,21.0,8.6,0.41,5.6,2.0,0.357,5.0,4.4,0.88,23.6,7.4,4.0,7.6,1.8,5.8,-5.4,0.5086206896551725,0.45714285714285713,0.500223591445467,-2.436264935674318,2022-23
201567,Kevin Love,1610612748,MIA,62.0,20.0,6.8,2.7,0.389,4.8,1.6,0.334,1.5,1.3,0.879,8.2,1.9,1.1,6.4,1.0,5.5,1.8,0.549597855227882,0.5147058823529412,17.0,1.3,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.5,0.1,0.0,0.2,0.6,0.1,0.5,1.3,0.20491803278688525,0.0,20.0,17.9,6.0,2.3,0.378,4.4,1.7,0.375,0.8,0.7,0.875,6.9,1.2,0.5,5.6,0.7,4.9,-1.3,0.5431360201511335,0.525,0.4344148400126645,-3.6031335760948826,2022-23
201569,Eric Gordon,1610612746,LAC,69.0,28.5,9.5,4.2,0.446,5.2,1.9,0.371,2.5,2.1,0.821,12.4,2.7,1.5,1.9,0.2,1.7,-3.0,0.5849056603773585,0.5421052631578948,33.0,2.5,0.5,0.2,0.389,0.2,0.1,0.375,0.2,0.2,0.857,0.7,0.3,0.1,0.2,0.1,0.1,-0.5,0.5952380952380952,0.5,5.0,29.8,8.8,3.6,0.409,5.8,2.0,0.345,1.2,1.0,0.833,10.2,2.6,0.8,1.4,0.2,1.2,-6.8,0.5467409948542022,0.5227272727272726,0.5745306304635421,-1.1187113929477768,2022-23
201572,Brook Lopez,1610612749,MIL,78.0,30.4,11.5,6.1,0.531,4.7,1.7,0.374,2.4,1.9,0.784,15.9,1.3,1.4,6.7,2.0,4.7,5.1,0.6331634278432622,0.6043478260869565,32.0,3.3,1.3,0.7,0.55,0.5,0.2,0.313,0.4,0.3,0.643,1.8,0.1,0.1,0.9,0.3,0.7,0.5,0.6097560975609756,0.6153846153846153,5.0,36.3,13.4,7.8,0.582,3.4,1.4,0.412,2.6,2.0,0.769,19.0,1.2,2.2,6.4,2.8,3.6,-5.8,0.6531903190319032,0.6343283582089552,0.6466787778352577,0.1605623935859235,2022-23
201586,Serge Ibaka,1610612749,MIL,16.0,11.6,3.4,1.6,0.481,1.1,0.4,0.333,0.8,0.5,0.615,4.1,0.3,0.7,2.8,0.9,1.8,-1.6,0.5463752665245203,0.5294117647058824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.18212508884150677,-8.076535555795605,2022-23
201587,Nicolas Batum,1610612746,LAC,78.0,21.9,4.9,2.1,0.42,4.1,1.6,0.391,0.6,0.4,0.708,6.1,1.6,0.6,3.8,0.8,3.0,2.1,0.5906274206041827,0.5918367346938775,29.0,2.8,0.9,0.4,0.462,0.8,0.3,0.409,0.2,0.1,0.6,1.2,0.1,0.1,0.5,0.2,0.3,0.7,0.6072874493927125,0.6111111111111112,5.0,18.3,3.8,1.6,0.421,3.4,1.2,0.353,0.0,0.0,0.0,4.4,1.2,0.4,2.2,0.2,2.0,-5.6,0.5789473684210527,0.5789473684210527,0.6087080843771546,-0.5127038587988313,2022-23
201588,George Hill,1610612754,IND,46.0,18.1,3.6,1.7,0.47,2.1,0.7,0.358,1.2,0.9,0.764,5.0,2.4,0.7,1.8,0.3,1.5,0.9,0.6056201550387597,0.5694444444444444,10.0,2.3,0.1,0.1,1.0,0.1,0.1,1.0,0.2,0.1,0.5,0.4,0.3,0.1,0.3,0.0,0.3,0.4,1.0638297872340425,1.5000000000000002,,,,,,,,,,,,,,,,,,,,,0.9138710209459544,4.898203553179377,2022-23
201599,DeAndre Jordan,1610612743,DEN,39.0,15.0,2.9,2.3,0.765,0.0,0.0,1.0,1.2,0.6,0.458,5.1,0.9,1.2,5.2,1.3,3.8,-3.1,0.7438739789964994,0.793103448275862,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-4.5,,,4.0,3.4,0.8,0.5,0.667,0.0,0.0,0.0,0.5,0.3,0.5,1.3,0.3,0.5,1.0,0.0,1.0,1.8,0.6372549019607843,0.625,0.44260644747980865,-3.4578864826622455,2022-23
201609,Goran Dragic,1610612749,MIL,58.0,15.0,5.8,2.4,0.421,2.5,0.9,0.359,0.8,0.5,0.689,6.3,2.6,1.1,1.4,0.3,1.1,0.1,0.5120286085825747,0.4913793103448276,7.0,2.2,0.3,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.3,0.1,-0.6,0.5,0.33333333333333337,2.0,3.6,1.0,0.0,0.0,0.5,0.0,0.0,2.0,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,-2.5,0.5319148936170213,0.0,0.5231346286978181,-2.0300245754302217,2022-23
201933,Blake Griffin,1610612738,BOS,41.0,13.9,3.2,1.5,0.485,1.6,0.6,0.348,0.8,0.5,0.656,4.1,1.5,0.5,3.8,1.1,2.6,2.6,0.5771396396396395,0.5625,4.0,0.6,0.3,0.3,1.0,0.0,0.0,0.0,0.3,0.3,1.0,0.8,0.0,0.0,0.3,0.3,0.0,0.0,0.925925925925926,1.0,1.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.4142069152456523,-3.9614444874131474,2022-23
201935,James Harden,1610612755,PHI,58.0,36.8,14.5,6.4,0.441,7.2,2.8,0.385,6.2,5.4,0.867,21.0,10.7,3.4,6.1,0.7,5.4,4.8,0.6094729510099837,0.5379310344827587,33.0,4.1,1.5,0.5,0.353,0.8,0.2,0.32,0.8,0.7,0.889,2.1,1.0,0.5,0.7,0.0,0.7,2.3,0.5669546436285097,0.39999999999999997,11.0,38.8,16.6,6.5,0.393,7.5,2.8,0.378,5.0,4.4,0.873,20.3,8.3,3.2,6.2,0.5,5.6,-3.6,0.5398936170212766,0.4759036144578313,0.5708553424739656,-1.1838786876643503,2022-23
201937,Ricky Rubio,1610612739,CLE,33.0,17.2,5.4,1.8,0.343,2.5,0.6,0.256,1.1,0.8,0.8,5.2,3.5,0.9,2.1,0.3,1.8,1.4,0.4418762746430999,0.3888888888888889,3.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-1.0,,,3.0,5.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,2.0,0.7,1.3,-2.3,0.0,0.0,0.07364604577384999,-10.0,2022-23
201939,Stephen Curry,1610612744,GSW,56.0,34.7,20.2,10.0,0.493,11.4,4.9,0.427,5.0,4.6,0.915,29.4,6.3,3.2,6.1,0.7,5.4,4.8,0.65625,0.6163366336633663,27.0,4.1,2.9,1.3,0.43,1.6,0.4,0.286,0.8,0.7,0.909,3.7,0.6,0.4,0.9,0.1,0.9,-0.4,0.5688806888068881,0.5172413793103449,13.0,37.9,23.9,11.2,0.466,12.1,4.4,0.363,4.5,3.8,0.845,30.5,6.1,3.2,5.2,0.7,4.5,3.6,0.5892581143740341,0.5606694560669456,0.6079873890988333,-0.5254826564703095,2022-23
201942,DeMar DeRozan,1610612741,CHI,74.0,36.2,17.6,8.9,0.504,1.9,0.6,0.324,7.1,6.2,0.872,24.5,5.1,2.1,4.6,0.5,4.2,0.9,0.5911021038409573,0.5227272727272727,34.0,4.7,3.1,1.4,0.471,0.3,0.1,0.273,1.9,1.7,0.892,4.7,0.5,0.3,0.9,0.2,0.7,0.2,0.5970528455284553,0.46774193548387094,,,,,,,,,,,,,,,,,,,,,0.6126829013285915,-0.44222555384603623,2022-23
201950,Jrue Holiday,1610612749,MIL,67.0,32.6,15.3,7.3,0.479,6.1,2.4,0.384,2.6,2.3,0.859,19.3,7.4,2.9,5.1,1.2,3.9,7.2,0.5868401848698612,0.5555555555555556,30.0,3.5,1.6,0.8,0.5,0.8,0.4,0.478,0.8,0.7,0.88,2.7,0.6,0.3,0.4,0.1,0.3,1.6,0.6915983606557377,0.625,5.0,38.1,17.0,6.8,0.4,8.4,2.4,0.286,2.6,1.8,0.692,17.8,8.0,2.4,6.6,0.8,5.8,0.8,0.49052028218694893,0.47058823529411764,0.5840571417962163,-0.949794841810057,2022-23
201976,Patrick Beverley,1610612741,CHI,67.0,27.1,5.4,2.1,0.4,3.6,1.2,0.335,1.0,0.7,0.723,6.2,2.9,0.9,3.7,0.7,3.0,-1.2,0.5308219178082191,0.5,26.0,4.1,0.4,0.1,0.273,0.3,0.1,0.25,0.3,0.1,0.286,0.4,0.2,0.1,0.5,0.2,0.4,-0.8,0.37593984962406013,0.37500000000000006,,,,,,,,,,,,,,,,,,,,,0.4349746130914821,-3.5932081233670505,2022-23
201980,Danny Green,1610612739,CLE,11.0,12.6,4.5,2.0,0.449,3.4,1.5,0.432,0.1,0.1,1.0,5.5,0.5,0.9,1.3,0.3,1.0,-1.5,0.605193661971831,0.6111111111111112,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,9.9,1.3,0.3,0.2,1.0,0.3,0.25,0.0,0.0,0.0,0.8,0.3,0.5,1.8,0.5,1.3,-3.3,0.3076923076923077,0.3461538461538461,0.25471176417479235,-6.789486138891132,2022-23
201988,Patty Mills,1610612751,BKN,40.0,14.2,5.2,2.2,0.411,3.4,1.2,0.366,0.8,0.6,0.833,6.2,1.4,0.8,1.1,0.2,0.9,-1.7,0.55835734870317,0.5384615384615385,5.0,2.5,0.8,0.6,0.75,0.4,0.2,0.5,0.4,0.2,0.5,1.6,0.0,0.0,0.6,0.0,0.6,0.6,0.819672131147541,0.8749999999999999,1.0,5.3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.3816682172146988,-4.538394900629901,2022-23
202083,Wesley Matthews,1610612749,MIL,52.0,15.8,3.1,1.1,0.363,2.4,0.8,0.315,0.5,0.5,0.857,3.4,0.7,0.3,2.2,0.7,1.5,1.0,0.5120481927710843,0.48387096774193544,13.0,2.6,0.4,0.1,0.2,0.2,0.1,0.333,0.1,0.1,1.0,0.3,0.0,0.0,0.7,0.3,0.4,-0.4,0.33783783783783783,0.37500000000000006,2.0,20.6,4.5,2.0,0.444,3.5,2.0,0.571,0.0,0.0,0.0,6.0,0.5,0.0,1.5,0.5,1.0,-16.0,0.6666666666666666,0.6666666666666666,0.5441905372100826,-1.656677888194956,2022-23
202322,John Wall,1610612746,LAC,34.0,22.2,10.0,4.1,0.407,3.2,1.0,0.303,3.3,2.3,0.681,11.4,5.2,2.4,2.7,0.4,2.3,-3.1,0.49772965420887183,0.45999999999999996,8.0,2.3,0.4,0.1,0.333,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.3,0.0,0.3,-0.4,0.37499999999999994,0.25,,,,,,,,,,,,,,,,,,,,,0.4199098847358905,-3.860323950850023,2022-23
202330,Gordon Hayward,1610612766,CHA,50.0,31.5,11.6,5.5,0.475,3.2,1.0,0.325,3.2,2.6,0.811,14.7,4.1,2.0,4.3,0.7,3.6,-2.2,0.5650369003690037,0.5172413793103449,22.0,4.0,1.3,0.6,0.5,0.3,0.1,0.5,0.5,0.4,0.9,1.8,0.4,0.2,0.7,0.2,0.5,1.3,0.5921052631578947,0.5,,,,,,,,,,,,,,,,,,,,,0.5942893721123557,-0.768365040795592,2022-23
202331,Paul George,1610612746,LAC,56.0,34.6,17.9,8.2,0.457,7.6,2.8,0.371,5.3,4.6,0.871,23.8,5.1,3.1,6.1,0.8,5.3,2.8,0.588177145116647,0.5363128491620112,36.0,2.9,1.5,0.8,0.519,0.7,0.2,0.292,0.9,0.8,0.844,2.5,0.4,0.4,0.6,0.1,0.6,0.3,0.6592827004219409,0.6,,,,,,,,,,,,,,,,,,,,,0.6439607369211979,0.11236824558974057,2022-23
202681,Kyrie Irving,1610612742,DAL,60.0,37.3,20.1,9.9,0.494,8.3,3.1,0.379,4.6,4.1,0.905,27.1,5.5,2.1,5.1,1.0,4.1,3.7,0.612457060206111,0.5696517412935324,37.0,3.6,2.2,1.0,0.457,1.2,0.4,0.326,1.0,1.0,0.974,3.4,0.4,0.2,0.6,0.1,0.5,0.2,0.6439393939393939,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,0.6443905563262625,0.11998946273631184,2022-23
202685,Jonas Valančiūnas,1610612740,NOP,79.0,24.9,10.3,5.6,0.547,1.4,0.5,0.349,2.8,2.3,0.826,14.1,1.8,2.0,10.2,2.8,7.3,-0.1,0.6113423517169615,0.5679611650485437,22.0,1.4,0.3,0.2,0.667,0.0,0.0,0.0,0.1,0.1,1.0,0.5,0.0,0.0,0.6,0.1,0.5,0.2,0.7267441860465117,0.6666666666666667,,,,,,,,,,,,,,,,,,,,,0.6911895292956022,0.9497917728070746,2022-23
202687,Bismack Biyombo,1610612756,PHX,61.0,14.3,3.4,2.0,0.578,0.0,0.0,0.0,1.1,0.4,0.357,4.3,0.9,0.8,4.3,1.5,2.8,0.8,0.5535530381050463,0.5882352941176471,4.0,1.8,0.3,0.3,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.3,0.0,1.0,0.0,1.0,2.3,0.4807692307692307,1.0,8.0,9.8,2.0,1.1,0.563,0.0,0.0,0.0,2.3,1.1,0.5,3.4,0.8,0.8,3.4,1.3,2.1,-2.6,0.5644090305444887,0.55,0.5435432946219985,-1.668154280959392,2022-23
202689,Kemba Walker,1610612742,DAL,9.0,16.0,6.3,2.7,0.421,3.1,0.8,0.25,2.3,1.9,0.81,8.0,2.1,0.4,1.8,0.3,1.4,-0.1,0.5470459518599563,0.4920634920634921,1.0,10.0,6.0,2.0,0.333,3.0,1.0,0.333,2.0,1.0,0.5,6.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.436046511627907,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,0.5682844202615681,-1.229464243404161,2022-23
202691,Klay Thompson,1610612744,GSW,69.0,33.0,18.1,7.9,0.436,10.6,4.4,0.412,1.9,1.7,0.879,21.9,2.4,1.8,4.1,0.6,3.6,2.4,0.5782636248415716,0.5580110497237569,36.0,4.2,2.1,0.6,0.303,1.5,0.4,0.302,0.3,0.2,0.778,1.9,0.3,0.2,0.7,0.2,0.5,-0.1,0.4256272401433691,0.38095238095238093,13.0,36.0,16.8,6.5,0.388,10.5,3.8,0.368,1.8,1.6,0.875,18.5,2.2,2.0,4.2,0.1,4.1,1.5,0.525807185084129,0.5,0.5127588200075599,-2.214000194418043,2022-23
202692,Alec Burks,1610612765,DET,51.0,22.0,9.0,3.9,0.436,4.7,1.9,0.414,3.7,3.0,0.814,12.8,2.2,1.1,3.1,0.4,2.7,-0.1,0.602182913059842,0.5388888888888889,22.0,2.4,1.0,0.4,0.391,0.5,0.3,0.545,0.7,0.5,0.8,1.6,0.0,0.1,0.4,0.1,0.3,-1.3,0.6116207951070336,0.55,,,,,,,,,,,,,,,,,,,,,0.6195859455345128,-0.31982624323836717,2022-23
202693,Markieff Morris,1610612742,DAL,35.0,10.1,3.3,1.3,0.409,2.0,0.8,0.394,0.3,0.3,1.0,3.8,0.9,0.5,2.0,0.4,1.7,0.3,0.5536130536130536,0.5151515151515152,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.7,,,,,,,,,,,,,,,,,,,,,,,0.18453768453768452,-8.033757320399998,2022-23
202694,Marcus Morris Sr.,1610612746,LAC,65.0,28.1,9.9,4.2,0.426,4.7,1.7,0.365,1.3,1.0,0.782,11.2,1.8,0.9,4.0,0.4,3.5,-0.2,0.53475935828877,0.51010101010101,24.0,3.4,0.9,0.4,0.429,0.5,0.1,0.167,0.3,0.3,0.857,1.1,0.2,0.0,0.5,0.0,0.5,-0.3,0.5329457364341086,0.5,3.0,22.8,9.7,3.3,0.345,4.0,0.7,0.167,1.3,1.3,1.0,8.7,0.0,0.3,4.0,0.3,3.7,-13.7,0.423481308411215,0.37628865979381443,0.48760670182176286,-2.6599776261753814,2022-23
202695,Kawhi Leonard,1610612746,LAC,52.0,33.6,16.8,8.6,0.512,4.8,2.0,0.416,5.4,4.7,0.871,23.8,3.9,1.7,6.5,1.1,5.4,4.2,0.6205673758865248,0.5714285714285714,28.0,3.5,2.3,1.0,0.46,0.4,0.1,0.3,0.8,0.7,0.909,2.9,0.5,0.1,0.6,0.0,0.5,0.5,0.5467571644042233,0.4565217391304348,2.0,40.2,22.0,12.0,0.545,5.0,3.0,0.6,8.5,7.5,0.882,34.5,6.0,3.0,6.5,1.5,5.0,-3.5,0.6701631701631701,0.6136363636363636,0.6344523453870748,-0.05622701963631016,2022-23
202696,Nikola Vučević,1610612741,CHI,82.0,33.5,14.0,7.3,0.52,4.2,1.5,0.349,1.9,1.6,0.835,17.6,3.2,1.7,11.0,1.9,9.1,-0.2,0.5931517929361014,0.5750000000000001,37.0,4.6,1.2,0.5,0.435,0.6,0.2,0.391,0.2,0.2,0.667,1.5,0.2,0.1,1.1,0.2,0.9,0.2,0.5822981366459627,0.5,,,,,,,,,,,,,,,,,,,,,0.5944874506468253,-0.7648528691591334,2022-23
202699,Tobias Harris,1610612755,PHI,74.0,32.9,11.4,5.7,0.501,4.4,1.7,0.389,1.7,1.5,0.876,14.7,2.5,1.2,5.7,0.9,4.8,4.0,0.6050378663154429,0.5745614035087719,36.0,3.8,0.9,0.4,0.438,0.4,0.2,0.4,0.2,0.2,1.0,1.2,0.1,0.1,0.8,0.2,0.6,1.2,0.6072874493927125,0.5555555555555556,11.0,35.6,12.2,6.4,0.522,3.7,1.4,0.366,1.4,1.2,0.867,15.3,1.6,0.7,7.3,1.5,5.7,-0.8,0.5969101123595506,0.5819672131147542,0.609618587204666,-0.4965595440488073,2022-23
202704,Reggie Jackson,1610612743,DEN,68.0,24.4,9.4,3.9,0.411,4.2,1.4,0.333,1.1,1.0,0.91,10.2,3.4,1.7,2.1,0.4,1.8,-1.2,0.5159854309995953,0.4893617021276595,23.0,2.3,0.6,0.1,0.154,0.1,0.0,0.0,0.3,0.3,1.0,0.5,0.3,0.0,0.3,0.1,0.2,0.0,0.34153005464480873,0.16666666666666669,6.0,3.0,0.3,0.2,0.5,0.3,0.2,0.5,0.0,0.0,0.0,0.5,0.3,0.2,0.3,0.0,0.3,-0.7,0.8333333333333334,1.0000000000000002,0.6228905687709273,-0.26123128224880077,2022-23
